TIPO DIA,AÑO,MES,DIA,HORA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA,DEMANDA
MIERCOLES,2018,9,12,15,2176864.0,207081.0,2383945.0,332.9836653781861,0.4133600187923799,20.42395920207891,80.77199888000771,0.1412734270295665,548.0922091826783,18.72136313128029,3087.73,116.1,99.46,2018-09-12 15:00:00,1293.82
MIERCOLES,2021,11,24,23,2401776.0,270625.0,2672401.0,0.0,-999.0,16.317686597183584,99.20338007656784,0.0082155784255431,0.0,16.283412287302692,3944.37,145.3,110.6,2021-11-24 23:00:00,955.95007
LUNES,2023,3,6,10,2506136.0,277430.0,2783566.0,652.1973826128068,0.5365693358806652,21.34501410421021,73.81261148110015,0.4426490623897547,885.4012572110738,18.89417667481209,4780.89,181.36,131.77,2023-03-06 10:00:00,1326.57255
MIERCOLES,2019,10,23,4,2258752.0,213513.0,2472265.0,0.0,-999.0,15.124756508707602,97.94598201649094,0.7795105500421677,0.0,14.95330531314402,3430.3,122.56,103.43,2019-10-23 04:00:00,796.0
SAALF,2021,6,5,1,2367233.0,267865.0,2635098.0,0.0,-999.0,17.777866075569108,93.06064368384024,0.0308878455374335,0.0,17.209759022245095,3609.2,136.81,108.78,2021-06-05 01:00:00,815.67538
DOMINGO,2023,2,19,3,2498546.0,277051.0,2775597.0,0.0,-999.0,14.246522676022492,98.22510849017344,0.0245804668329011,0.0,14.09957241270977,4918.94,181.43,130.4,2023-02-19 03:00:00,799.43648
MARTES,2019,4,9,17,2217423.0,210607.0,2428030.0,43.832660766135504,0.2033641758956849,19.63215807877168,94.14850331750432,0.1387748998159001,77.42848671556776,19.10818930161489,3115.22,118.86,102.12,2019-04-09 17:00:00,1228.15
MARTES,2023,8,8,19,2535237.0,278894.0,2814131.0,-999.0,-999.0,19.697655340138752,94.2616798436178,0.2327934840275737,-999.0,19.211634028408767,4077.9,175.6,135.39,2023-08-08 19:00:00,1527.69173
LUNES,2021,5,3,15,2363972.0,267790.0,2631762.0,311.9128154711558,0.3874082534818878,22.436705967332912,57.46580895232928,0.0567374481431071,555.5442239989786,17.977920712435242,3740.14,136.1,108.84,2021-05-03 15:00:00,1223.08916
MSS,2022,4,13,11,2436301.0,272993.0,2709294.0,629.5496537954168,0.4708337559526577,22.40731074220812,71.55445070560818,0.0063310958500627,1028.6612764063257,19.706550713949834,3736.7,162.89,117.71,2022-04-13 11:00:00,1377.28133
VIERNES,2019,1,18,5,2198722.0,209268.0,2407990.0,0.0,-999.0,14.615753296317676,98.27923704417375,0.1170696348406762,0.0,14.47760899339283,3140.19,117.18,100.6,2019-01-18 05:00:00,936.56
MARTES,2021,2,23,20,2348937.0,266815.0,2615752.0,0.0,-999.0,19.12272361829409,91.45210340659206,0.001032819625102,0.0,18.38509064697265,3602.41,128.19,106.58,2021-02-23 20:00:00,1288.61429
JUEVES,2020,2,6,12,2278622.0,262398.0,2541020.0,952.04583701427,0.7406050286892666,25.047543573053343,50.54773939205516,0.0001911397785141,1004.8020071034468,19.52914753917718,3355.44,122.34,104.94,2020-02-06 12:00:00,1399.88793
MARTES,2020,9,1,19,2316474.0,264567.0,2581041.0,0.0,-999.0,18.80705518044851,98.18139842799864,0.8290789569014984,0.0,18.66142208124551,3745.41,123.7,105.29,2020-09-01 19:00:00,1240.60446
JUEVES,2018,11,8,8,2187533.0,208582.0,2396115.0,228.4877104103935,0.2756267583150225,17.949681496923144,97.6263638932188,0.4065393981507565,576.282061603888,17.758447983506635,3140.25,117.02,99.7,2018-11-08 08:00:00,1210.26
MARTES,2021,1,19,18,2343177.0,266260.0,2609437.0,0.0,-999.0,19.27435167049444,87.00700709386737,0.0005457843971707,0.0,18.12272807889212,3466.8,126.22,105.91,2021-01-19 18:00:00,1330.00097
DOMINGO,2019,3,3,20,2211378.0,209933.0,2421311.0,0.0,-999.0,18.846053489204813,91.61694810786388,0.4905894203594664,0.0,18.13579164758265,3091.49,117.82,101.62,2019-03-03 20:00:00,1066.2
MARTES,2022,6,14,14,2448985.0,273876.0,2722861.0,460.98194280207474,0.4560549804048022,20.03326704154197,81.56976904807112,0.1583930211641358,745.1048754894208,18.38638248518745,4016.5,167.21,119.31,2022-06-14 14:00:00,1321.8528
VIERNES,2023,7,21,13,2528484.0,278062.0,2806546.0,-999.0,-999.0,22.363216740434684,74.40775539043365,0.7462311752595538,-999.0,20.01526265737316,3980.2,173.52,134.45,2023-07-21 13:00:00,1477.27905
SABADO,2019,2,9,4,2205852.0,209522.0,2415374.0,0.0,-999.0,16.208823614893596,97.18792244182474,0.0942575145712423,0.0,15.972682777077171,3115.94,117.38,101.18,2019-02-09 04:00:00,830.8
LUNES,2019,6,17,11,2230654.0,211438.0,2442092.0,870.9992706703924,0.6985162311657382,24.02226148728221,61.842695615071015,0.0287754146854418,973.8929179244682,20.137541251517145,3270.7,119.76,102.71,2019-06-17 11:00:00,1348.75
MARTES,2020,6,9,3,2298868.0,263706.0,2562574.0,0.0,-999.0,16.09128695990828,98.54975456708762,0.1790292807154057,0.0,16.024819388630338,3599.0,122.59,104.97,2020-06-09 03:00:00,773.29791
SABADO,2022,4,30,11,2436301.0,272993.0,2709294.0,746.2942194534812,0.5681640973626338,22.15814542460139,67.79340907262187,0.0424208852933642,999.3613899266746,19.01111541973665,3966.27,162.89,117.71,2022-04-30 11:00:00,1329.44222
VIERNES,2023,7,14,5,2528484.0,278062.0,2806546.0,-999.0,-999.0,17.572581372263272,97.1597462931304,1.2147740425419715,-999.0,17.342050666548847,4102.13,173.52,134.45,2023-07-14 05:00:00,1086.3115
JUEVES,2022,9,22,15,2465937.0,275029.0,2740966.0,248.17940884709984,0.3112421387204365,21.169265364838527,72.21652737027749,0.0603998225443146,537.2629453046845,18.563567278835272,4403.82,171.26,122.63,2022-09-22 15:00:00,1306.31098
VIERNES,2022,9,2,4,2465937.0,275029.0,2740966.0,0.0,-999.0,16.22114802591495,98.31700873706568,0.1013607939682579,0.0,16.085405597880452,4467.03,171.26,122.63,2022-09-02 04:00:00,879.50353
JUEVES,2021,5,6,21,2363972.0,267790.0,2631762.0,0.0,-999.0,17.351372008563086,97.18830574345247,0.1542202486395046,0.0,17.11942969007076,3846.28,136.1,108.84,2021-05-06 21:00:00,1057.86802
JUEVES,2021,11,18,3,2401776.0,270625.0,2672401.0,0.0,-999.0,15.795873186696156,96.64180014152066,0.0395844261396399,0.0,15.561610970808648,3907.95,145.3,110.6,2021-11-18 03:00:00,859.60556
8--DIC,2022,12,8,18,2484939.0,276404.0,2761343.0,0.0,-999.0,17.763066352133727,96.82792662121294,0.2298853420237906,0.0,17.501044049942365,4825.83,176.17,126.03,2022-12-08 18:00:00,1145.87156
VIERNES,2021,6,11,13,2367233.0,267865.0,2635098.0,689.3649333990614,0.5867938763567806,22.94925740902236,59.01935666149797,6.569015649512845e-05,885.7638707858304,18.590082585163813,3589.86,136.81,108.78,2021-06-11 13:00:00,1331.79876
VIERNES,2020,5,29,6,2297645.0,265907.0,2563552.0,56.94656732923693,0.2539119159665963,16.865455469598434,95.50446743814832,0.1812040481332151,97.5269430072025,16.50595527221605,3723.42,122.5,105.36,2020-05-29 06:00:00,901.23839
MARTES,2019,11,26,15,2262772.0,214153.0,2476925.0,348.7922296880204,0.5069496573372225,23.18136908061407,74.56198607143938,0.0288990825317682,441.3396407723286,20.79712889570738,3433.94,122.31,103.54,2019-11-26 15:00:00,1341.0
MIERCOLES,2018,4,11,13,2151110.0,205066.0,2356176.0,501.631024813087,0.3963731911368251,20.375904635307386,75.94183583908843,0.8333853667977265,929.4751773084864,18.18885918114776,2767.82,113.43,98.9,2018-04-11 13:00:00,1247.17
VIERNES,2022,8,5,22,2459104.0,274449.0,2733553.0,0.0,-999.0,17.069269748931152,99.45385331837358,2.5657008735517475,0.0,17.037355152799304,4268.3,170.53,121.5,2022-08-05 22:00:00,1035.7317
LUNES,2018,4,30,1,2151110.0,205066.0,2356176.0,0.0,-999.0,16.912597119230483,98.71870272848888,0.0008389144104684,0.0,16.864785066989903,2806.28,113.43,98.9,2018-04-30 01:00:00,734.33
MADLF,2019,11,12,18,2262772.0,214153.0,2476925.0,0.0,-999.0,18.65005840709751,97.03928970396764,0.2639345196160562,0.0,18.41196975685578,3341.01,122.31,103.54,2019-11-12 18:00:00,1300.0
SABADO,2022,10,22,6,2472456.0,275556.0,2748012.0,45.01259894061598,0.2040778533718193,16.71887916064413,98.272063440771,0.7170757987956385,109.47453074076824,16.592016916228896,4913.24,174.12,123.51,2022-10-22 06:00:00,991.63025
MARTES,2020,9,1,13,2316474.0,264567.0,2581041.0,627.3307935131601,0.5069489791134663,23.67917110964142,63.14221576100496,0.133318947664915,943.329107828973,19.94644789834799,3745.41,123.7,105.29,2020-09-01 13:00:00,1264.62901
SABADO,2020,4,18,9,2287313.0,262968.0,2550281.0,387.7403789543192,0.3619949331073713,19.52123788319797,88.33381762637137,0.1921278125822213,733.8351324814794,18.458197641750065,3973.06,122.59,105.7,2020-04-18 09:00:00,912.77881
MIERCOLES,2020,4,15,12,2287313.0,262968.0,2550281.0,724.2154570065024,0.5415142096106272,24.95416699963651,54.39853596133132,0.0417282252426301,977.862572892948,20.01820289607302,3858.21,122.59,105.7,2020-04-15 12:00:00,1059.09834
MIERCOLES,2022,7,6,9,2454015.0,274089.0,2728104.0,506.5306808831335,0.5095188856436558,19.84600350646456,82.46388085644828,0.0030397448191124,727.9444350105421,18.30341589983373,4259.86,171.4,120.27,2022-07-06 09:00:00,1243.02785
LUNES,2023,4,17,13,2512448.0,277935.0,2790383.0,571.3411764370697,0.4630474167883047,22.471379427125235,68.87991914729986,0.2263154341178254,931.2195653607408,19.46182614716331,4425.27,179.17,132.8,2023-04-17 13:00:00,1399.81837
MARTES,2022,2,1,10,2422059.0,272043.0,2694102.0,766.7858664297046,0.6755302286253453,20.894393534469,64.44197501059722,0.0001795254968074,863.0628833429469,17.377992080478023,3942.73,156.94,115.11,2022-02-01 10:00:00,1350.35138
DOMINGO,2018,9,16,21,2176864.0,207081.0,2383945.0,0.0,-999.0,17.016800014262074,97.06987516490524,0.1987861800502947,0.0,16.78721936957438,3026.05,116.1,99.46,2018-09-16 21:00:00,963.73
MIERCOLES,2022,10,5,10,2472456.0,275556.0,2748012.0,558.2734072049176,0.4534974701711637,18.92444993326085,91.23280614131234,0.8949818377794566,961.6241104078148,18.188298613688733,4484.74,174.12,123.51,2022-10-05 10:00:00,1327.16884
LUNES,2023,5,15,20,2518629.0,278093.0,2796722.0,0.0,-999.0,18.70762346775976,98.72173475232788,0.1004126402266653,0.0,18.602813715485485,4564.44,177.7,133.38,2023-05-15 20:00:00,1386.74149
LF,2023,7,3,3,2528484.0,278062.0,2806546.0,-999.0,-999.0,17.087734328958085,98.05875903334562,1.0309926578791155,-999.0,16.924943303975777,4177.58,173.52,134.45,2023-07-03 03:00:00,790.66895
VIERNES,2018,3,2,17,2143815.0,204343.0,2348158.0,59.30597350774523,0.2371127964983617,19.5360585360951,87.84120072840074,0.1207882731911566,91.04423202782776,18.47540159989234,2879.05,113.68,98.45,2018-03-02 17:00:00,1207.37
MIVENE,2021,1,13,0,2343177.0,266260.0,2609437.0,0.0,-999.0,16.75460822008732,97.36478952739614,0.0143757523174539,0.0,16.534798793762793,3487.65,126.22,105.91,2021-01-13 00:00:00,855.46661
MARTES,2018,3,13,14,2143815.0,204343.0,2348158.0,556.2833306319252,0.4992806318825224,22.047601302808413,72.76408105842964,0.0229275755720015,807.7864450092371,19.4671331656558,2851.84,113.68,98.45,2018-03-13 14:00:00,1332.5
MIERCOLES,2020,8,26,6,2310289.0,264142.0,2574431.0,27.5310113846516,0.1627790296185836,16.148845142868463,96.18439365824916,0.2387075979119269,67.1036077564324,15.848352198990767,3867.32,123.54,104.96,2020-08-26 06:00:00,902.45852
LUVDIC,2020,12,28,9,2337597.0,265999.0,2603596.0,558.523841052913,0.5954820448333766,18.723109618389334,82.45525575012407,0.0072499189582408,686.9425612998331,17.083667646593405,3493.77,124.38,105.48,2020-12-28 09:00:00,1112.33094
MIERCOLES,2021,9,1,16,2388676.0,269725.0,2658401.0,143.50461304746725,0.2662687156678018,22.83353642283463,64.62903852353351,8.249319797878499e-05,313.1654019540317,19.21923673290824,3774.0,140.73,110.04,2021-09-01 16:00:00,1300.27753
VIERNES,2022,11,18,6,2479665.0,275922.0,2755587.0,36.493055091347145,0.1956339465964965,16.480823817212087,97.20146536472993,0.0216095481652366,78.44363288112478,16.268812202263984,5022.03,177.36,124.46,2022-11-18 06:00:00,1077.38968
DOMINGO,2021,3,28,17,2355715.0,267251.0,2622966.0,55.14580313660184,0.236771974932195,21.375038982586887,80.16975139975128,0.3892098525104785,106.21404491709004,19.42018015101988,3665.41,131.04,107.12,2021-03-28 17:00:00,987.04814
MIERCOLES,2022,12,14,19,2484939.0,276404.0,2761343.0,0.0,-999.0,18.23675412290324,97.67755228886811,0.0998418124803764,0.0,18.05746297363276,4791.57,176.17,126.03,2022-12-14 19:00:00,1395.25234
MARTES,2019,6,11,16,2230654.0,211438.0,2442092.0,247.1398733667692,0.4696247192980444,21.39549578394262,83.11229621570358,0.8379153365229484,319.77676432337523,19.89481505201278,3257.06,119.76,102.71,2019-06-11 16:00:00,1309.43
JUEVES,2020,12,3,8,2337597.0,265999.0,2603596.0,343.0480549516899,0.4527277042982091,17.11590714150736,93.35638958194744,0.0069513972213815,533.7991331335584,16.565669562405226,3533.21,124.38,105.48,2020-12-03 08:00:00,1140.17339
DOMINGO,2019,6,9,7,2230654.0,211438.0,2442092.0,264.45312839974906,0.5192917138256872,17.74465864512885,96.26316145747172,0.367027519847737,315.86027518619284,17.434953523454478,3274.72,119.76,102.71,2019-06-09 07:00:00,783.2
JUVENE,2021,1,7,10,2343177.0,266260.0,2609437.0,637.4823466479551,0.5764119884864053,19.28645008865897,80.60208643856893,2.921319809598776e-05,843.7558057466036,17.53220703546397,3428.04,126.22,105.91,2021-01-07 10:00:00,1248.41831
JUEVES,2021,1,21,11,2343177.0,266260.0,2609437.0,705.2154000920506,0.5777840239101385,24.32472102602976,53.8382943868735,0.0005713531309627,928.4076377164882,19.32491831762944,3476.19,126.22,105.91,2021-01-21 11:00:00,1383.37778
MIVENE,2022,1,5,17,2415165.0,271706.0,2686871.0,48.44169853707156,0.3230558780082854,19.572937107884968,86.3949823195829,0.118876436568782,62.40645417662404,18.327278492342952,4084.11,152.8,113.26,2022-01-05 17:00:00,1279.70558
SABADO,2019,11,30,8,2262772.0,214153.0,2476925.0,389.25109507151,0.5118912805191922,17.615790671901653,96.64092010456514,0.211278904286565,547.9341337868526,17.33951518919628,3522.48,122.31,103.54,2019-11-30 08:00:00,1095.0
1--ENE,2021,1,1,19,2343177.0,266260.0,2609437.0,0.0,-999.0,18.288042573934533,97.41306719035562,0.5716995466838248,0.0,18.06364986010393,3432.5,126.22,105.91,2021-01-01 19:00:00,953.19138
JUEVES,2020,10,8,13,2322315.0,264928.0,2587243.0,593.5794657092512,0.4921565736190995,24.149746985497693,58.0296149569252,0.0105406681939037,897.9135919161826,19.644612732549668,3837.79,124.42,105.23,2020-10-08 13:00:00,1299.08405
DOMINGO,2020,8,30,6,2310289.0,264142.0,2574431.0,44.818563639887806,0.2494377398345498,15.213012195704604,98.27246236158592,0.0740104978537005,71.70123007763658,15.070424039331408,3760.38,123.54,104.96,2020-08-30 06:00:00,675.52851
LUVDIC,2020,12,28,3,2337597.0,265999.0,2603596.0,0.0,-999.0,15.529996370404625,97.5072072817749,0.4241168138221137,0.0,15.32727545287364,3493.77,124.38,105.48,2020-12-28 03:00:00,701.58965
MARTES,2021,10,26,17,2396530.0,270262.0,2666792.0,21.39270930391272,0.2713468054501438,19.113804113706657,90.11012523286404,0.0071595685002804,23.59695245073481,18.267020506286208,3769.98,142.56,110.06,2021-10-26 17:00:00,1351.2181
JUEVES,2021,10,21,12,2396530.0,270262.0,2666792.0,656.5627367976205,0.5138290987823573,21.21971755202505,66.16950354958317,0.0007480523415399,981.8207572881576,17.92003431463721,3770.58,142.56,110.06,2021-10-21 12:00:00,1456.46258
SAALF,2020,6,13,16,2298868.0,263706.0,2562574.0,251.6443259784888,0.4747332018509514,21.85815867171055,76.73892605637924,0.1284468507055796,326.1609215031449,19.70149904353981,3758.15,122.59,104.97,2020-06-13 16:00:00,1087.80407
DOMINGO,2021,11,28,14,2401776.0,270625.0,2672401.0,543.5032154942315,0.5867131504590815,23.54339415005457,64.91860120169092,0.0040692658025498,681.3393666032904,20.02961299221188,4008.13,145.3,110.6,2021-11-28 14:00:00,1060.13504
MADLF,2022,3,22,2,2430212.0,272412.0,2702624.0,0.0,-999.0,16.569363636969108,98.60240770081224,0.5030670156114946,0.0,16.46264063369525,3820.67,160.65,116.26,2022-03-22 02:00:00,824.11315
DOALF,2020,10,11,23,2322315.0,264928.0,2587243.0,0.0,-999.0,18.050221977603183,97.93055454396824,1.3339168141531352,0.0,17.887039926284466,3824.25,124.42,105.23,2020-10-11 23:00:00,833.92628
LUNES,2021,1,18,17,2343177.0,266260.0,2609437.0,77.42591607691621,0.4135727246911881,21.198575025953875,80.3621428032177,0.0012320128824723,82.32474303077636,19.371408817304268,3466.8,126.22,105.91,2021-01-18 17:00:00,1248.40725
LUVDIC,2021,12,27,4,2410661.0,271264.0,2681925.0,0.0,-999.0,16.241769337323007,94.77791572844131,0.4113764553445753,0.0,15.824617299141474,3994.15,147.65,111.41,2021-12-27 04:00:00,837.03523
MARTES,2018,2,6,12,2138776.0,203914.0,2342690.0,849.3300270244889,0.6587772347173548,23.939242460590176,60.911386039125965,0.0102282333556723,967.4353929115674,19.940097076437773,2843.6,113.57,98.21,2018-02-06 12:00:00,1291.91
SAALF,2021,3,20,15,2355715.0,267251.0,2622966.0,285.0805130527807,0.3246702892832008,21.9071493568731,64.19595414504039,0.0133657813330405,589.9353801879247,18.33476678691222,3553.34,131.04,107.12,2021-03-20 15:00:00,1147.68971
VIERNES,2019,6,14,21,2230654.0,211438.0,2442092.0,0.0,-999.0,18.3836016415434,98.47184618761293,0.8566684219922919,0.0,18.24813973019853,3266.72,119.76,102.71,2019-06-14 21:00:00,1161.47
SABADO,2019,10,26,22,2258752.0,213513.0,2472265.0,0.0,-999.0,17.434349481143812,98.50021155499108,1.4322640412738925,0.0,17.316168598430995,3395.25,122.56,103.43,2019-10-26 22:00:00,901.0
JUEVES,2022,7,7,15,2454015.0,274089.0,2728104.0,400.1811205364605,0.4875325207543407,22.905481052042006,68.77432272010158,0.1135453010589039,587.4822154507307,19.88500420071962,4348.68,171.4,120.27,2022-07-07 15:00:00,1385.20663
VIERNES,2018,10,19,9,2186404.0,207842.0,2394246.0,507.3701275391083,0.4685173536888022,20.29988423912998,79.56714789541257,0.6591062363683597,799.0412735241074,18.41029181211956,3088.47,116.93,99.58,2018-10-19 09:00:00,1226.72
MARTES,2021,3,16,0,2355715.0,267251.0,2622966.0,0.0,-999.0,16.486686815612554,97.65141256882475,0.0997204271805276,0.0,16.29708304644437,3575.63,131.04,107.12,2021-03-16 00:00:00,825.60175
SAALF,2019,8,17,1,2243462.0,212542.0,2456004.0,0.0,-999.0,16.637592161902017,98.44962608367088,0.4497816738083489,0.0,16.519827520639218,3441.4,121.6,103.03,2019-08-17 01:00:00,809.7
LUNES,2022,3,14,4,2430212.0,272412.0,2702624.0,0.0,-999.0,15.48383729294197,99.04916352034172,0.0106804683152373,0.0,15.477533892986964,3827.64,160.65,116.26,2022-03-14 04:00:00,876.99127
MIERCOLES,2020,10,28,22,2322315.0,264928.0,2587243.0,0.0,-999.0,17.007497865488475,96.4060997401481,1.6921590898110463,0.0,16.717814492106076,3810.23,124.42,105.23,2020-10-28 22:00:00,1028.85674
VIVDIC,2022,12,30,10,2484939.0,276404.0,2761343.0,650.6189068797321,0.583820467069828,22.30101844283741,64.22725345963903,0.0121770457346298,837.3166936487064,18.7472746268754,4810.2,176.17,126.03,2022-12-30 10:00:00,1227.62957
MIERCOLES,2018,11,28,10,2187533.0,208582.0,2396115.0,599.2669852532119,0.5200220690576204,21.077438816584344,74.36919542259032,0.3469877572654067,863.0718205261434,18.706593861313,3250.56,117.02,99.7,2018-11-28 10:00:00,1282.78
LF,2023,6,19,3,2522547.0,277891.0,2800438.0,0.0,-999.0,15.278692275993969,95.04674319874248,0.041859466269205,0.0,14.874947033285508,4145.72,174.91,133.78,2023-06-19 03:00:00,777.45603
DOMINGO,2019,10,27,3,2258752.0,213513.0,2472265.0,0.0,-999.0,16.36520728562674,98.79927146968468,2.215517604302128,0.0,16.27801814125913,3395.25,122.56,103.43,2019-10-27 03:00:00,660.0
MADLF,2019,8,20,13,2243462.0,212542.0,2456004.0,798.2784698640556,0.6468994065156246,23.830520092801148,58.471266968620576,0.1138952135257108,931.9013539106612,19.48054936799777,3441.4,121.6,103.03,2019-08-20 13:00:00,1335.78
LUNES,2021,11,22,17,2401776.0,270625.0,2672401.0,19.377819634852703,0.2802668686323646,18.64944713012755,96.57246701000336,0.7440609287303814,22.59935358129263,18.372160603891405,3923.53,145.3,110.6,2021-11-22 17:00:00,1312.72733
LUNES,2019,4,29,15,2217423.0,210607.0,2428030.0,342.9145501126428,0.4233728084084628,23.57269325749682,69.0691271607023,0.0089206558403314,541.8274270993358,20.557350448717685,3227.79,118.86,102.12,2019-04-29 15:00:00,1322.63
MARTES,2019,3,5,17,2211378.0,209933.0,2421311.0,61.884731114673,0.2502417822411082,19.75983063720439,88.8903065901076,0.065603171174624,84.57893851306173,18.7881126835834,3093.79,117.82,101.62,2019-03-05 17:00:00,1229.89
VIERNES,2020,4,3,21,2287313.0,262968.0,2550281.0,0.0,-999.0,19.183803600465986,96.25563351254236,0.1860595048153517,0.0,18.86635140990346,4065.5,122.59,105.7,2020-04-03 21:00:00,1006.51105
SABADO,2019,2,2,9,2205852.0,209522.0,2415374.0,463.5412550727134,0.4932985616306212,21.21643138081308,73.34098182724497,0.0096710033311611,689.771564411971,18.72859530242521,3102.61,117.38,101.18,2019-02-02 09:00:00,1152.1
JUEVES,2019,5,23,13,2226665.0,211384.0,2438049.0,483.1469060917152,0.4062348049608519,21.91164211219709,75.87942780887505,0.2365792607121513,883.8178461302459,19.68373793143616,3340.96,120.19,102.44,2019-05-23 13:00:00,1250.38
LFENE,2023,1,9,8,2491463.0,276587.0,2768050.0,281.59339152471955,0.4111132493993967,17.970309362186377,89.86140102238038,0.3834036776792326,451.6848076841098,17.117154903271256,4885.66,178.76,128.27,2023-01-09 08:00:00,845.98739
JUEVES,2019,3,28,18,2211378.0,209933.0,2421311.0,0.0,-999.0,19.414566385730705,96.17155547552544,0.1798993892151813,0.0,19.091406201020853,3186.43,117.82,101.62,2019-03-28 18:00:00,1315.37
MADLF,2019,7,2,21,2237105.0,211689.0,2448794.0,0.0,-999.0,17.627582981663625,99.29305372358802,1.8368308114116585,0.0,17.567182188456847,3205.67,120.73,102.94,2019-07-02 21:00:00,1168.35
MADLF,2022,11,15,1,2479665.0,275922.0,2755587.0,0.0,-999.0,16.732973700340434,99.15774268059764,0.185187228710253,0.0,16.666848137982942,4806.07,177.36,124.46,2022-11-15 01:00:00,792.94883
JUEVES,2018,9,20,0,2176864.0,207081.0,2383945.0,0.0,-999.0,17.730462078613392,97.73423516901607,0.0240351685965909,0.0,17.547745602352403,3018.63,116.1,99.46,2018-09-20 00:00:00,824.13
VIERNES,2019,4,12,6,2217423.0,210607.0,2428030.0,37.76630416016277,0.206769393294152,16.267793614576426,97.09234792403718,0.0,49.544270165525134,16.02112096638015,3113.91,118.86,102.12,2019-04-12 06:00:00,1046.6
MARTES,2022,3,8,21,2430212.0,272412.0,2702624.0,0.0,-999.0,17.436170858395396,95.12743852640988,0.216413770468996,0.0,17.0317997768095,3813.41,160.65,116.26,2022-03-08 21:00:00,1188.22136
MIERCOLES,2022,10,19,12,2472456.0,275556.0,2748012.0,631.3464821842116,0.4909497156489855,22.60217392791589,69.33576804249763,0.684519492636859,991.7658069870146,19.649272372173048,4744.04,174.12,123.51,2022-10-19 12:00:00,1354.35904
VIERNES,2019,4,12,13,2217423.0,210607.0,2428030.0,568.3361933089789,0.4485620111777861,25.64492418545076,55.39280818606031,0.0608023376976396,841.5720709052194,20.83625956845673,3113.91,118.86,102.12,2019-04-12 13:00:00,1327.42
DOMINGO,2019,11,24,12,2262772.0,214153.0,2476925.0,620.9496825862714,0.513476952269447,22.513855732410143,67.13943272000564,0.0372371226419855,898.4265885442635,19.29221730169464,3410.77,122.31,103.54,2019-11-24 12:00:00,1039.0
DOMINGO,2018,2,11,21,2138776.0,203914.0,2342690.0,0.0,-999.0,17.663442721828325,97.92319031967524,0.1673476601684388,0.0,17.49129436673226,2908.7,113.57,98.21,2018-02-11 21:00:00,996.93
VIERNES,2022,3,25,17,2430212.0,272412.0,2702624.0,54.5136833721598,0.236401552713215,20.487066532377423,90.27724883668613,0.1502438852019371,87.01055161206294,19.643058209355058,3798.9,160.65,116.26,2022-03-25 17:00:00,1320.63006
MIERCOLES,2023,3,29,18,2506136.0,277430.0,2783566.0,0.0,-999.0,16.94790626124906,93.51651018154408,0.1803676255565702,0.0,16.41599103092939,4658.79,181.36,131.77,2023-03-29 18:00:00,1368.98415
SABADO,2022,4,2,0,2436301.0,272993.0,2709294.0,0.0,-999.0,17.450447116481268,96.34660751841623,0.3886120369365599,0.0,17.15660394552972,3774.79,162.89,117.71,2022-04-02 00:00:00,893.57283
VIERNES,2021,7,2,1,2374016.0,268457.0,2642473.0,0.0,-999.0,16.545806235295498,93.54601656857042,0.0016074336426521,0.0,16.007276240854686,3775.53,138.63,109.14,2021-07-02 01:00:00,799.1048
SABADO,2020,1,25,17,2273229.0,215449.0,2488678.0,66.61652793973347,0.3338266340603324,20.277659158798368,89.33300690165623,0.0180654628682376,75.29317307421852,19.358273979196987,3366.01,122.34,104.24,2020-01-25 17:00:00,1159.14526
DOMINGO,2022,4,24,23,2436301.0,272993.0,2709294.0,0.0,-999.0,17.211947581177974,98.31420010895827,1.3129079863610225,0.0,17.072730253711853,3819.07,162.89,117.71,2022-04-24 23:00:00,887.84415
DOALF,2022,8,14,2,2459104.0,274449.0,2733553.0,0.0,-999.0,17.099355988341912,95.87847619929082,0.3847462880727025,0.0,16.77308670071515,4185.49,170.53,121.5,2022-08-14 02:00:00,748.23159
MARTES,2019,8,27,19,2243462.0,212542.0,2456004.0,0.0,-999.0,19.46933430890177,87.03803160744037,0.1261062441266382,0.0,18.36225982530973,3432.85,121.6,103.03,2019-08-27 19:00:00,1416.55
MARTES,2020,3,31,15,2284050.0,262817.0,2546867.0,290.83451956855225,0.3392926564284668,21.9446559753611,73.21515393226265,0.1929099477907562,486.77876642557305,19.39959918205388,4064.81,123.27,105.53,2020-03-31 15:00:00,940.89204
MARTES,2019,1,15,8,2198722.0,209268.0,2407990.0,349.6115494374976,0.5145161981569691,17.323315923238884,89.45131211923638,0.0003246275939684,438.8537829974377,16.436576609537415,3143.22,117.18,100.6,2019-01-15 08:00:00,1138.41
JUEVES,2019,2,21,20,2205852.0,209522.0,2415374.0,0.0,-999.0,18.87460738585412,93.85694989678618,0.1222871447651585,0.0,18.350148167530165,3112.18,117.38,101.18,2019-02-21 20:00:00,1299.94
JUEVES,2023,9,21,11,2539229.0,281148.0,2820377.0,-999.0,-999.0,24.20190274917148,59.67210991296554,0.0772353766890029,-999.0,20.03393125103488,3907.21,177.12,136.11,2023-09-21 11:00:00,1533.18141
